Data;Hora;Chuva;Nivel;Temperatura Media;Umidade Media
03/01/2023;0;0.00;0.38;28.60;67.00
03/01/2023;300;0.00;0.38;25.25;82.50
03/01/2023;1000;0.00;0.38;22.75;91.50
03/01/2023;1100;0.00;0.38;23.00;91.00
03/01/2023;1200;0.00;0.38;23.75;89.50
03/01/2023;1300;0.00;0.38;24.50;85.00
03/01/2023;1400;0.00;0.38;25.75;78.50
03/01/2023;1500;0.00;0.38;27.40;72.50
03/01/2023;1600;0.00;0.38;27.90;70.00
03/01/2023;1700;0.00;0.38;27.65;70.00
03/01/2023;1800;0.00;0.38;26.90;74.50
03/01/2023;1900;0.00;0.38;26.30;76.50
03/01/2023;2000;0.00;0.38;26.15;78.00
03/01/2023;2100;0.00;0.38;26.65;75.50
03/01/2023;2200;0.00;0.38;26.50;78.00
03/01/2023;2300;0.00;0.38;26.05;80.00
04/01/2023;200;2.80;0.39;25.40;85.50
04/01/2023;0;0.00;0.39;25.70;82.50
04/01/2023;100;0.00;0.39;25.70;83.50
04/01/2023;300;0.00;0.39;25.25;88.50
04/01/2023;400;0.00;0.39;25.40;86.50
04/01/2023;500;0.00;0.39;25.00;88.50
04/01/2023;600;0.00;0.39;24.95;86.00
04/01/2023;700;0.00;0.39;24.80;85.00
04/01/2023;800;0.00;0.39;24.50;86.00
04/01/2023;900;0.00;0.39;24.05;87.50
04/01/2023;1000;0.00;0.39;24.05;88.00
04/01/2023;1100;0.00;0.39;24.60;87.00
04/01/2023;1200;0.00;0.39;24.60;84.00
04/01/2023;1300;0.00;0.39;23.95;82.50
04/01/2023;1400;0.00;0.39;24.20;79.50
04/01/2023;1500;0.00;0.39;24.35;76.00
04/01/2023;1600;0.00;0.39;25.55;72.50
04/01/2023;1700;0.00;0.39;24.95;73.50
04/01/2023;1800;0.00;0.39;24.00;77.50
04/01/2023;1900;0.00;0.39;24.45;76.50
04/01/2023;2000;0.00;0.39;24.10;79.00
04/01/2023;2100;0.00;0.39;24.35;79.50
04/01/2023;2200;0.00;0.39;23.90;81.50
04/01/2023;2300;0.00;0.39;23.75;81.50
05/01/2023;0;0.00;0.42;23.50;82.50
05/01/2023;100;0.00;0.42;23.45;83.00
05/01/2023;200;0.00;0.42;23.10;85.00
05/01/2023;300;0.00;0.42;22.60;88.00
05/01/2023;400;0.00;0.42;22.45;89.50
05/01/2023;500;0.00;0.42;22.60;89.50
05/01/2023;600;0.00;0.42;23.15;86.00
05/01/2023;700;0.00;0.42;22.55;88.50
05/01/2023;800;0.00;0.42;22.15;90.50
05/01/2023;900;0.00;0.42;22.10;91.00
05/01/2023;1000;0.00;0.42;22.15;91.00
05/01/2023;1100;0.00;0.42;22.65;90.50
05/01/2023;1200;0.00;0.42;24.50;84.50
05/01/2023;1300;0.00;0.42;26.95;71.00
05/01/2023;1400;0.00;0.42;29.25;59.00
05/01/2023;1500;0.00;0.42;30.10;48.50
05/01/2023;1600;0.00;0.42;30.70;43.00
05/01/2023;1700;0.00;0.42;31.45;39.50
05/01/2023;1800;0.00;0.42;32.25;34.50
05/01/2023;1900;0.00;0.42;32.70;31.00
05/01/2023;2000;0.00;0.42;32.75;26.50
05/01/2023;2100;0.00;0.42;32.45;29.00
05/01/2023;2200;0.00;0.42;31.80;32.50
05/01/2023;2300;0.00;0.42;30.65;33.50
06/01/2023;0;0.00;0.48;29.50;40.00
06/01/2023;100;0.00;0.48;28.15;48.00
06/01/2023;200;0.00;0.48;28.00;46.50
06/01/2023;300;0.00;0.48;27.70;45.50
06/01/2023;400;0.00;0.48;26.85;46.50
06/01/2023;500;0.00;0.48;26.10;48.50
06/01/2023;600;0.00;0.48;25.55;50.00
06/01/2023;700;0.00;0.48;25.10;50.50
06/01/2023;800;0.00;0.48;25.25;47.50
06/01/2023;900;0.00;0.48;25.25;47.00
06/01/2023;1000;0.00;0.48;24.50;53.00
06/01/2023;1100;0.00;0.48;25.35;56.00
06/01/2023;1200;0.00;0.48;26.85;55.50
06/01/2023;1300;0.00;0.48;28.10;51.50
06/01/2023;1400;0.00;0.48;29.45;48.50
06/01/2023;1500;0.00;0.48;30.15;40.00
06/01/2023;1600;0.00;0.48;31.45;35.50
06/01/2023;1700;0.00;0.48;32.00;33.50
06/01/2023;1800;0.00;0.48;32.55;32.50
06/01/2023;1900;0.00;0.48;33.00;30.00
06/01/2023;2000;0.00;0.48;32.70;29.00
06/01/2023;2100;0.00;0.48;32.80;28.50
06/01/2023;2200;0.00;0.48;31.90;29.00
06/01/2023;2300;0.00;0.48;30.75;31.00
07/01/2023;0;0.00;0.54;29.90;34.50
07/01/2023;100;0.00;0.54;29.40;36.50
07/01/2023;200;0.00;0.54;28.60;39.00
07/01/2023;300;0.00;0.54;28.00;45.00
07/01/2023;400;0.00;0.54;27.35;50.50
07/01/2023;500;0.00;0.54;26.90;53.00
07/01/2023;600;0.00;0.54;26.60;54.00
07/01/2023;700;0.00;0.54;26.10;56.00
07/01/2023;800;0.00;0.54;25.85;57.50
07/01/2023;900;0.00;0.54;24.55;66.50
07/01/2023;1000;0.00;0.54;23.65;74.00
07/01/2023;1100;0.00;0.54;23.95;74.50
07/01/2023;1200;0.00;0.54;25.70;70.50
07/01/2023;1300;0.00;0.54;27.90;61.00
07/01/2023;1400;0.00;0.54;29.80;47.00
07/01/2023;1500;0.00;0.54;30.95;42.00
07/01/2023;1600;0.00;0.54;31.75;37.50
07/01/2023;1700;0.00;0.54;32.30;38.00
07/01/2023;1800;0.00;0.54;32.80;38.00
07/01/2023;1900;0.00;0.54;33.40;33.50
07/01/2023;2000;0.00;0.54;33.20;33.00
07/01/2023;2100;0.00;0.54;32.30;35.00
07/01/2023;2200;0.00;0.54;32.30;35.00
07/01/2023;2300;0.00;0.54;31.35;38.50
08/01/2023;0;0.00;0.58;30.15;41.50
08/01/2023;100;0.00;0.58;29.15;46.00
08/01/2023;200;0.00;0.58;27.85;55.50
08/01/2023;300;0.00;0.58;28.55;49.50
08/01/2023;400;0.00;0.58;28.60;50.00
08/01/2023;500;0.00;0.58;28.15;52.50
08/01/2023;600;0.00;0.58;27.75;55.00
08/01/2023;700;0.00;0.58;27.35;56.50
08/01/2023;800;0.00;0.58;26.90;59.00
08/01/2023;900;0.00;0.58;26.40;62.00
08/01/2023;1000;0.00;0.58;26.20;64.00
08/01/2023;1100;0.00;0.58;27.00;62.50
08/01/2023;1200;0.00;0.58;28.25;60.00
08/01/2023;1300;0.00;0.58;29.35;58.00
08/01/2023;1400;0.00;0.58;30.45;56.00
08/01/2023;1500;0.00;0.58;31.85;51.00
08/01/2023;1600;0.00;0.58;33.35;43.00
08/01/2023;1700;0.00;0.58;33.10;41.00
08/01/2023;1800;0.00;0.58;32.15;39.50
08/01/2023;1900;0.00;0.58;33.20;33.50
08/01/2023;2000;0.00;0.58;34.00;31.00
08/01/2023;2100;0.00;0.58;33.95;31.50
08/01/2023;2200;0.00;0.58;32.10;39.50
08/01/2023;2300;0.00;0.58;31.20;42.50
09/01/2023;0;0.00;0.61;30.60;42.00
09/01/2023;100;0.00;0.61;28.75;54.00
09/01/2023;200;0.00;0.61;27.50;59.00
09/01/2023;300;0.00;0.61;26.10;68.50
09/01/2023;400;0.00;0.61;25.35;73.50
09/01/2023;500;0.00;0.61;25.25;75.50
09/01/2023;600;0.00;0.61;24.95;77.50
09/01/2023;700;0.00;0.61;24.90;77.00
09/01/2023;800;0.00;0.61;24.45;77.00
09/01/2023;900;0.00;0.61;23.75;80.50
09/01/2023;1000;0.00;0.61;24.70;75.00
09/01/2023;1100;0.00;0.61;27.05;64.50
09/01/2023;1200;0.00;0.61;28.55;64.50
09/01/2023;1300;0.00;0.61;29.95;60.50
09/01/2023;1400;0.00;0.61;31.85;54.00
09/01/2023;1500;0.00;0.61;32.85;49.00
09/01/2023;1600;0.00;0.61;35.05;40.00
09/01/2023;1700;0.00;0.61;32.35;46.00
09/01/2023;1800;0.00;0.61;30.20;52.50
09/01/2023;1900;0.00;0.61;33.80;42.00
09/01/2023;2000;0.00;0.61;32.75;46.50
09/01/2023;2100;0.00;0.61;33.55;41.50
09/01/2023;2200;0.00;0.61;32.90;45.50
09/01/2023;2300;0.00;0.61;31.15;54.00
10/01/2023;0;0.00;0.63;29.80;58.50
10/01/2023;100;0.00;0.63;29.40;59.50
10/01/2023;200;0.00;0.63;28.95;64.00
10/01/2023;300;0.00;0.63;28.20;67.50
10/01/2023;400;0.00;0.63;27.40;71.00
10/01/2023;500;0.00;0.63;27.35;68.50
10/01/2023;600;0.00;0.63;27.05;69.00
10/01/2023;700;0.00;0.63;26.80;71.50
10/01/2023;800;0.00;0.63;26.50;73.50
10/01/2023;900;0.00;0.63;26.85;73.50
10/01/2023;1000;0.00;0.63;26.00;78.00
10/01/2023;1100;0.00;0.63;26.75;76.50
10/01/2023;1200;0.00;0.63;27.60;73.50
10/01/2023;1300;0.00;0.63;28.90;67.00
10/01/2023;1400;0.00;0.63;30.60;57.00
10/01/2023;1500;0.00;0.63;32.30;46.50
10/01/2023;1600;0.00;0.63;33.95;44.00
10/01/2023;1700;0.00;0.63;33.30;42.50
10/01/2023;1800;0.00;0.63;30.20;51.00
10/01/2023;1900;0.00;0.63;26.90;67.50
10/01/2023;2000;0.00;0.63;26.45;68.00
10/01/2023;2100;0.00;0.63;28.05;59.50
10/01/2023;2200;0.00;0.63;28.80;57.50
10/01/2023;2300;0.00;0.63;27.90;64.50
11/01/2023;1400;4.60;0.66;21.70;88.50
11/01/2023;1300;4.00;0.66;22.50;87.00
11/01/2023;1200;2.20;0.66;24.10;83.00
11/01/2023;1700;0.20;0.66;24.55;81.00
11/01/2023;0;0.00;0.66;26.85;70.50
11/01/2023;100;0.00;0.66;26.60;72.50
11/01/2023;200;0.00;0.66;26.50;72.00
11/01/2023;300;0.00;0.66;26.25;71.50
11/01/2023;400;0.00;0.66;25.95;73.00
11/01/2023;500;0.00;0.66;25.10;79.00
11/01/2023;600;0.00;0.66;24.30;83.50
11/01/2023;700;0.00;0.66;24.00;80.00
11/01/2023;800;0.00;0.66;24.00;81.00
11/01/2023;900;0.00;0.66;23.90;81.50
11/01/2023;1000;0.00;0.66;24.20;80.50
11/01/2023;1100;0.00;0.66;24.55;80.00
11/01/2023;1500;0.00;0.66;23.40;82.00
11/01/2023;1600;0.00;0.66;24.70;78.00
11/01/2023;1800;0.00;0.66;25.70;77.00
11/01/2023;1900;0.00;0.66;26.95;72.50
11/01/2023;2000;0.00;0.66;28.15;63.00
11/01/2023;2100;0.00;0.66;29.30;55.50
11/01/2023;2200;0.00;0.66;29.15;60.50
11/01/2023;2300;0.00;0.66;27.95;65.00
12/01/2023;0;0.00;0.69;27.15;64.00
12/01/2023;100;0.00;0.69;26.40;71.50
12/01/2023;200;0.00;0.69;25.90;73.00
12/01/2023;300;0.00;0.69;26.30;70.00
12/01/2023;400;0.00;0.69;25.70;76.50
12/01/2023;500;0.00;0.69;24.80;81.00
12/01/2023;600;0.00;0.69;24.20;83.00
12/01/2023;700;0.00;0.69;23.65;85.50
12/01/2023;800;0.00;0.69;23.20;87.50
12/01/2023;900;0.00;0.69;23.00;87.50
12/01/2023;1000;0.00;0.69;23.50;86.00
12/01/2023;1100;0.00;0.69;24.75;80.50
12/01/2023;1200;0.00;0.69;26.30;75.50
12/01/2023;1300;0.00;0.69;27.45;72.50
12/01/2023;1400;0.00;0.69;27.80;71.50
12/01/2023;1500;0.00;0.69;28.50;69.50
12/01/2023;1600;0.00;0.69;29.05;64.50
12/01/2023;1700;0.00;0.69;29.25;63.50
12/01/2023;1800;0.00;0.69;28.35;63.00
12/01/2023;1900;0.00;0.69;26.30;69.50
12/01/2023;2000;0.00;0.69;23.90;80.00
12/01/2023;2100;0.00;0.69;23.50;82.00
12/01/2023;2200;0.00;0.69;24.25;76.00
12/01/2023;2300;0.00;0.69;24.25;74.50
13/01/2023;800;10.60;0.73;22.70;89.50
13/01/2023;900;1.80;0.73;22.60;90.50
13/01/2023;1000;1.20;0.73;22.50;90.50
13/01/2023;0;0.00;0.73;23.05;83.00
13/01/2023;100;0.00;0.73;22.20;87.00
13/01/2023;200;0.00;0.73;22.40;86.00
13/01/2023;300;0.00;0.73;22.65;85.00
13/01/2023;400;0.00;0.73;22.50;86.00
13/01/2023;500;0.00;0.73;22.30;88.00
13/01/2023;600;0.00;0.73;22.25;89.50
13/01/2023;700;0.00;0.73;22.60;89.50
13/01/2023;1100;0.00;0.73;22.80;90.00
13/01/2023;1200;0.00;0.73;23.40;89.00
13/01/2023;1300;0.00;0.73;24.70;86.50
13/01/2023;1400;0.00;0.73;26.80;78.00
13/01/2023;1500;0.00;0.73;29.00;69.50
13/01/2023;1600;0.00;0.73;30.30;64.00
13/01/2023;1700;0.00;0.73;31.40;60.50
13/01/2023;1800;0.00;0.73;31.95;56.00
13/01/2023;1900;0.00;0.73;32.20;54.50
13/01/2023;2000;0.00;0.73;32.00;57.50
13/01/2023;2100;0.00;0.73;29.85;65.50
13/01/2023;2200;0.00;0.73;29.75;62.50
13/01/2023;2300;0.00;0.73;28.80;70.00
14/01/2023;200;18.60;0.82;23.30;82.50
14/01/2023;1200;8.00;0.82;21.30;91.50
14/01/2023;1000;3.80;0.82;21.45;91.00
14/01/2023;700;2.40;0.82;21.55;90.50
14/01/2023;1800;2.00;0.82;21.90;89.50
14/01/2023;900;1.40;0.82;21.50;90.50
14/01/2023;300;1.20;0.82;22.10;90.00
14/01/2023;500;1.20;0.82;21.95;91.00
14/01/2023;600;1.20;0.82;21.75;90.50
14/01/2023;1300;1.00;0.82;21.40;91.50
14/01/2023;400;0.80;0.82;21.75;91.00
14/01/2023;1600;0.80;0.82;22.05;90.50
14/01/2023;800;0.60;0.82;21.40;90.50
14/01/2023;1700;0.60;0.82;22.25;89.00
14/01/2023;1100;0.40;0.82;21.50;91.00
14/01/2023;1400;0.40;0.82;21.90;91.50
14/01/2023;100;0.20;0.82;25.60;74.00
14/01/2023;1500;0.20;0.82;22.35;90.50
14/01/2023;1900;0.20;0.82;23.05;87.50
14/01/2023;0;0.00;0.82;28.05;68.50
14/01/2023;2000;0.00;0.82;23.65;85.00
14/01/2023;2100;0.00;0.82;22.75;87.50
14/01/2023;2200;0.00;0.82;22.60;88.00
14/01/2023;2300;0.00;0.82;22.45;88.00
15/01/2023;0;0.00;0.86;22.60;86.00
15/01/2023;100;0.00;0.86;22.60;84.00
15/01/2023;200;0.00;0.86;22.10;85.50
15/01/2023;300;0.00;0.86;21.65;88.50
15/01/2023;400;0.00;0.86;21.45;90.50
15/01/2023;500;0.00;0.86;21.15;90.50
15/01/2023;600;0.00;0.86;20.95;91.50
15/01/2023;700;0.00;0.86;21.05;92.00
15/01/2023;800;0.00;0.86;21.15;92.00
15/01/2023;900;0.00;0.86;21.30;91.50
15/01/2023;1000;0.00;0.86;21.60;91.00
15/01/2023;1100;0.00;0.86;22.95;85.50
15/01/2023;1200;0.00;0.86;24.15;78.50
15/01/2023;1300;0.00;0.86;25.70;74.50
15/01/2023;1400;0.00;0.86;27.20;71.50
15/01/2023;1500;0.00;0.86;28.85;63.00
15/01/2023;1600;0.00;0.86;29.70;58.00
15/01/2023;1700;0.00;0.86;30.35;58.00
15/01/2023;1800;0.00;0.86;30.70;54.50
15/01/2023;1900;0.00;0.86;30.85;56.50
15/01/2023;2000;0.00;0.86;30.70;55.50
15/01/2023;2100;0.00;0.86;31.30;50.50
15/01/2023;2200;0.00;0.86;30.40;54.00
15/01/2023;2300;0.00;0.86;29.35;59.50
16/01/2023;1600;8.60;0.91;27.35;72.50
16/01/2023;1700;1.20;0.91;24.80;84.00
16/01/2023;0;0.00;0.91;28.35;62.50
16/01/2023;100;0.00;0.91;27.40;68.00
16/01/2023;200;0.00;0.91;26.40;73.50
16/01/2023;300;0.00;0.91;26.10;76.00
16/01/2023;400;0.00;0.91;26.60;72.50
16/01/2023;500;0.00;0.91;26.10;73.50
16/01/2023;600;0.00;0.91;25.45;78.50
16/01/2023;700;0.00;0.91;25.40;77.50
16/01/2023;800;0.00;0.91;25.25;79.00
16/01/2023;900;0.00;0.91;25.25;80.50
16/01/2023;1000;0.00;0.91;24.55;86.50
16/01/2023;1100;0.00;0.91;25.15;85.00
16/01/2023;1200;0.00;0.91;26.90;78.50
16/01/2023;1300;0.00;0.91;28.90;70.50
16/01/2023;1400;0.00;0.91;30.40;63.00
16/01/2023;1500;0.00;0.91;31.25;61.00
16/01/2023;1800;0.00;0.91;26.65;78.50
16/01/2023;1900;0.00;0.91;27.55;76.00
16/01/2023;2000;0.00;0.91;27.20;78.00
16/01/2023;2100;0.00;0.91;27.00;76.50
16/01/2023;2200;0.00;0.91;26.55;79.00
16/01/2023;2300;0.00;0.91;25.70;84.50
17/01/2023;1900;5.40;0.97;25.55;76.00
17/01/2023;0;0.00;0.97;25.45;83.50
17/01/2023;100;0.00;0.97;24.55;86.50
17/01/2023;200;0.00;0.97;24.30;86.50
17/01/2023;300;0.00;0.97;24.75;83.00
17/01/2023;400;0.00;0.97;24.80;83.50
17/01/2023;500;0.00;0.97;24.35;84.50
17/01/2023;600;0.00;0.97;24.45;84.50
17/01/2023;700;0.00;0.97;24.55;85.00
17/01/2023;800;0.00;0.97;24.65;85.50
17/01/2023;900;0.00;0.97;24.15;86.50
17/01/2023;1000;0.00;0.97;24.00;85.50
17/01/2023;1100;0.00;0.97;23.95;83.50
17/01/2023;1200;0.00;0.97;24.70;82.50
17/01/2023;1300;0.00;0.97;25.75;78.00
17/01/2023;1400;0.00;0.97;27.05;71.00
17/01/2023;1500;0.00;0.97;29.05;66.00
17/01/2023;1600;0.00;0.97;30.95;61.50
17/01/2023;1700;0.00;0.97;31.85;56.00
17/01/2023;1800;0.00;0.97;30.15;56.00
17/01/2023;2000;0.00;0.97;26.20;73.00
17/01/2023;2100;0.00;0.97;25.70;75.50
17/01/2023;2200;0.00;0.97;25.75;74.00
17/01/2023;2300;0.00;0.97;25.65;74.50
18/01/2023;0;0.00;1.01;25.30;74.50
18/01/2023;100;0.00;1.01;25.45;71.00
18/01/2023;200;0.00;1.01;25.40;77.50
18/01/2023;300;0.00;1.01;24.85;81.00
18/01/2023;400;0.00;1.01;24.65;83.00
18/01/2023;500;0.00;1.01;24.30;86.00
18/01/2023;600;0.00;1.01;24.00;85.50
18/01/2023;700;0.00;1.01;23.75;85.50
18/01/2023;800;0.00;1.01;23.60;86.50
18/01/2023;900;0.00;1.01;23.45;86.50
18/01/2023;1000;0.00;1.01;23.60;86.00
18/01/2023;1100;0.00;1.01;24.50;82.00
18/01/2023;1200;0.00;1.01;25.30;78.50
18/01/2023;1300;0.00;1.01;25.90;77.50
18/01/2023;1400;0.00;1.01;26.90;76.00
18/01/2023;1500;0.00;1.01;28.70;66.50
18/01/2023;1600;0.00;1.01;30.25;58.50
18/01/2023;1700;0.00;1.01;31.20;52.50
18/01/2023;1800;0.00;1.01;31.90;49.50
18/01/2023;1900;0.00;1.01;32.30;45.50
18/01/2023;2000;0.00;1.01;33.00;41.50
18/01/2023;2100;0.00;1.01;32.65;43.00
18/01/2023;2200;0.00;1.01;31.45;48.50
18/01/2023;2300;0.00;1.01;29.95;53.00
19/01/2023;0;0.00;1.06;28.95;58.50
19/01/2023;100;0.00;1.06;28.45;59.00
19/01/2023;200;0.00;1.06;27.80;62.00
19/01/2023;300;0.00;1.06;27.30;64.00
19/01/2023;400;0.00;1.06;26.85;65.00
19/01/2023;500;0.00;1.06;25.95;73.50
19/01/2023;600;0.00;1.06;26.25;67.00
19/01/2023;700;0.00;1.06;25.60;73.00
19/01/2023;800;0.00;1.06;25.25;75.00
19/01/2023;900;0.00;1.06;24.55;84.00
19/01/2023;1000;0.00;1.06;24.05;83.00
19/01/2023;1100;0.00;1.06;25.05;73.50
19/01/2023;1200;0.00;1.06;26.20;71.50
19/01/2023;1300;0.00;1.06;28.50;64.00
19/01/2023;1400;0.00;1.06;29.70;59.00
19/01/2023;1500;0.00;1.06;30.95;60.00
19/01/2023;1600;0.00;1.06;31.80;55.00
19/01/2023;1700;0.00;1.06;32.85;50.50
19/01/2023;1800;0.00;1.06;33.65;46.00
19/01/2023;1900;0.00;1.06;34.35;41.50
19/01/2023;2000;0.00;1.06;34.15;42.00
19/01/2023;2100;0.00;1.06;33.50;43.00
19/01/2023;2200;0.00;1.06;31.50;52.00
19/01/2023;2300;0.00;1.06;29.70;59.00
20/01/2023;2000;3.20;1.10;30.65;62.00
20/01/2023;2200;2.40;1.10;30.40;63.00
20/01/2023;0;0.00;1.10;28.15;63.00
20/01/2023;100;0.00;1.10;27.70;65.00
20/01/2023;200;0.00;1.10;26.40;73.50
20/01/2023;300;0.00;1.10;26.20;71.50
20/01/2023;400;0.00;1.10;26.45;69.50
20/01/2023;500;0.00;1.10;26.15;72.00
20/01/2023;600;0.00;1.10;25.30;79.00
20/01/2023;700;0.00;1.10;25.05;77.00
20/01/2023;800;0.00;1.10;24.35;83.00
20/01/2023;900;0.00;1.10;24.40;83.00
20/01/2023;1000;0.00;1.10;25.10;77.00
20/01/2023;1100;0.00;1.10;26.00;71.50
20/01/2023;1200;0.00;1.10;26.90;71.50
20/01/2023;1300;0.00;1.10;28.65;66.50
20/01/2023;1400;0.00;1.10;30.45;61.00
20/01/2023;1500;0.00;1.10;31.80;57.50
20/01/2023;1600;0.00;1.10;33.00;53.00
20/01/2023;1700;0.00;1.10;33.50;51.00
20/01/2023;1800;0.00;1.10;34.10;48.50
20/01/2023;1900;0.00;1.10;34.00;48.00
20/01/2023;2100;0.00;1.10;32.80;52.50
20/01/2023;2300;0.00;1.10;28.65;72.00
21/01/2023;0;0.00;1.12;29.15;70.50
21/01/2023;100;0.00;1.12;28.95;68.50
21/01/2023;200;0.00;1.12;27.80;74.00
21/01/2023;300;0.00;1.12;27.15;75.50
21/01/2023;400;0.00;1.12;27.15;74.00
21/01/2023;500;0.00;1.12;27.10;71.50
21/01/2023;600;0.00;1.12;27.00;70.50
21/01/2023;700;0.00;1.12;26.55;73.00
21/01/2023;800;0.00;1.12;26.60;71.00
21/01/2023;900;0.00;1.12;26.20;73.00
21/01/2023;1000;0.00;1.12;25.90;75.00
21/01/2023;1100;0.00;1.12;26.25;75.00
21/01/2023;1200;0.00;1.12;27.55;73.50
21/01/2023;1300;0.00;1.12;29.00;68.00
21/01/2023;1400;0.00;1.12;30.50;61.50
21/01/2023;1500;0.00;1.12;32.50;53.50
21/01/2023;1600;0.00;1.12;32.90;50.00
21/01/2023;1700;0.00;1.12;33.25;50.50
21/01/2023;1800;0.00;1.12;34.35;45.00
21/01/2023;1900;0.00;1.12;34.45;45.00
21/01/2023;2000;0.00;1.12;34.35;44.00
21/01/2023;2100;0.00;1.12;33.95;42.50
21/01/2023;2200;0.00;1.12;32.40;49.00
21/01/2023;2300;0.00;1.12;30.80;55.50
22/01/2023;0;0.00;1.14;30.10;57.50
22/01/2023;100;0.00;1.14;29.35;59.00
22/01/2023;200;0.00;1.14;28.55;61.50
22/01/2023;300;0.00;1.14;28.15;64.50
22/01/2023;400;0.00;1.14;27.80;65.50
22/01/2023;500;0.00;1.14;27.20;68.50
22/01/2023;600;0.00;1.14;27.15;67.50
22/01/2023;700;0.00;1.14;26.85;70.00
22/01/2023;800;0.00;1.14;26.25;74.50
22/01/2023;900;0.00;1.14;26.05;75.00
22/01/2023;1000;0.00;1.14;25.45;78.50
22/01/2023;1100;0.00;1.14;26.15;74.50
22/01/2023;1200;0.00;1.14;27.30;72.00
22/01/2023;1300;0.00;1.14;28.75;67.50
22/01/2023;1400;0.00;1.14;30.60;59.00
22/01/2023;1500;0.00;1.14;32.05;53.00
22/01/2023;1600;0.00;1.14;32.80;48.50
22/01/2023;1700;0.00;1.14;34.05;44.00
22/01/2023;1800;0.00;1.14;34.70;43.00
22/01/2023;1900;0.00;1.14;34.35;42.50
22/01/2023;2000;0.00;1.14;34.75;41.00
22/01/2023;2100;0.00;1.14;34.45;42.50
22/01/2023;2200;0.00;1.14;34.00;43.00
22/01/2023;2300;0.00;1.14;32.40;51.50
23/01/2023;0;0.00;1.16;30.70;59.50
23/01/2023;100;0.00;1.16;30.05;61.00
23/01/2023;200;0.00;1.16;29.25;65.50
23/01/2023;300;0.00;1.16;29.25;67.00
23/01/2023;400;0.00;1.16;28.75;70.00
23/01/2023;500;0.00;1.16;28.00;73.00
23/01/2023;600;0.00;1.16;27.50;74.00
23/01/2023;700;0.00;1.16;27.40;71.00
23/01/2023;800;0.00;1.16;26.70;75.50
23/01/2023;900;0.00;1.16;26.15;79.00
23/01/2023;1000;0.00;1.16;26.30;78.00
23/01/2023;1100;0.00;1.16;26.95;79.00
23/01/2023;1200;0.00;1.16;27.85;76.00
23/01/2023;1300;0.00;1.16;29.50;68.00
23/01/2023;1400;0.00;1.16;30.65;62.50
23/01/2023;1500;0.00;1.16;32.20;57.50
23/01/2023;1600;0.00;1.16;33.30;53.00
23/01/2023;1700;0.00;1.16;31.60;56.00
23/01/2023;1800;0.00;1.16;30.65;58.00
23/01/2023;1900;0.00;1.16;33.60;48.50
23/01/2023;2000;0.00;1.16;33.55;46.50
23/01/2023;2100;0.00;1.16;33.30;47.50
23/01/2023;2200;0.00;1.16;30.00;59.50
23/01/2023;2300;0.00;1.16;26.80;68.50
24/01/2023;0;0.00;1.18;25.15;77.50
24/01/2023;100;0.00;1.18;24.20;82.50
24/01/2023;200;0.00;1.18;24.10;82.00
24/01/2023;300;0.00;1.18;24.10;83.00
24/01/2023;400;0.00;1.18;24.10;82.50
24/01/2023;500;0.00;1.18;24.00;83.00
24/01/2023;600;0.00;1.18;23.80;83.00
24/01/2023;700;0.00;1.18;23.85;80.50
24/01/2023;800;0.00;1.18;23.90;81.00
24/01/2023;900;0.00;1.18;23.95;82.00
24/01/2023;1000;0.00;1.18;23.85;81.50
24/01/2023;1100;0.00;1.18;24.55;80.00
24/01/2023;1200;0.00;1.18;25.70;76.00
24/01/2023;1300;0.00;1.18;26.70;72.00
24/01/2023;1400;0.00;1.18;27.25;70.50
24/01/2023;1500;0.00;1.18;28.50;67.50
24/01/2023;1600;0.00;1.18;29.05;63.50
24/01/2023;1700;0.00;1.18;29.00;64.00
24/01/2023;1800;0.00;1.18;29.35;64.00
24/01/2023;1900;0.00;1.18;29.40;63.00
24/01/2023;2000;0.00;1.18;29.35;64.50
24/01/2023;2100;0.00;1.18;29.05;66.50
24/01/2023;2200;0.00;1.18;28.50;70.00
24/01/2023;2300;0.00;1.18;27.75;73.50
25/01/2023;0;0.00;1.19;27.15;77.00
25/01/2023;100;0.00;1.19;27.00;77.00
25/01/2023;200;0.00;1.19;26.75;78.00
25/01/2023;300;0.00;1.19;26.45;77.50
25/01/2023;400;0.00;1.19;26.10;80.00
25/01/2023;500;0.00;1.19;25.95;80.00
25/01/2023;600;0.00;1.19;25.35;81.50
25/01/2023;700;0.00;1.19;24.80;84.00
25/01/2023;800;0.00;1.19;24.75;85.00
25/01/2023;900;0.00;1.19;24.45;85.50
25/01/2023;1000;0.00;1.19;24.80;85.00
25/01/2023;1100;0.00;1.19;25.45;81.50
25/01/2023;1200;0.00;1.19;26.85;74.50
25/01/2023;1300;0.00;1.19;27.85;71.50
25/01/2023;1400;0.00;1.19;29.65;67.50
25/01/2023;1500;0.00;1.19;31.15;60.50
25/01/2023;1600;0.00;1.19;32.55;52.00
25/01/2023;1700;0.00;1.19;32.90;52.00
25/01/2023;1800;0.00;1.19;31.15;58.00
25/01/2023;1900;0.00;1.19;30.55;62.00
25/01/2023;2000;0.00;1.19;32.05;57.00
25/01/2023;2100;0.00;1.19;32.10;52.00
25/01/2023;2200;0.00;1.19;31.40;56.00
25/01/2023;2300;0.00;1.19;29.75;67.00
26/01/2023;2000;4.00;1.20;31.00;61.50
